id,created_at,shade_key,product_key,shade_name,shade_hex,shade_order,color_family,skin_tone,undertone
c34a791d-09ee-4f3a-812d-6db01d3b0f75,2026-01-25 12:24:27.124663+00,sh_lip_nyx_soft_matte_08,lip_nyx_soft_matte,Classic Red,#C1121F,8,Red,All,Neutral
c380cd01-8e88-4169-ada9-5f89ca0ada9b,2026-01-25 12:24:27.124663+00,sh_hgl_becca_shimmering_03,hgl_becca_shimmering,Pearl,#F7EFEA,3,Pink,All,Cool
c40af9a2-1948-4094-a73b-067e8c3650ec,2026-01-25 12:24:27.124663+00,sh_esh_colourpop_going_coconuts_03,esh_colourpop_going_coconuts,Vanilla Cream,#F2E6D8,3,Nude,All,Warm
c45b1b47-9bf1-428a-8aae-c16e699f11c7,2026-01-25 12:24:27.124663+00,sh_fnd_nyx_cantstopwontstop_04,fnd_nyx_cantstopwontstop,Cocoa,#6E3F2F,4,Brown,Deep,Neutral
c47edfbe-b4f2-43c4-bd10-0ac64c4fc818,2026-01-25 12:24:27.124663+00,sh_eln_loreal_superstar_liquid_01,eln_loreal_superstar_liquid,Jet Black,#111111,1,Black,All,Neutral
c4b8b9c6-9746-42b1-8f78-3b7c9b27abbb,2026-01-25 12:24:27.124663+00,sh_blu_milani_baked_blush_01,blu_milani_baked_blush,Warm Tan,#D8A47F,1,Brown,All,Warm
c4fc8752-429f-467a-8cba-28b720a1442b,2026-01-25 12:24:27.124663+00,sh_lip_milani_color_statement_10,lip_milani_color_statement,Plum,#5A2A5A,10,Purple,All,Cool
c594a0b2-819c-41bf-8a7a-cc1ec5f9dbf8,2026-01-25 12:24:27.124663+00,sh_lip_wetnwild_megalast_05,lip_wetnwild_megalast,Brown Nude,#8B5E3C,5,Brown,All,Warm
c5db312d-4471-4462-910c-071d2bc94195,2026-01-25 12:24:27.124663+00,sh_esh_maybelline_the_nudes_01,esh_maybelline_the_nudes,Deep Cocoa,#6D3F2F,1,Brown,All,Neutral
c6e195a9-c8ed-4425-9821-e9b870a7474d,2026-01-25 12:24:27.124663+00,sh_lip_burtsbees_tinted_02,lip_burtsbees_tinted,Mauve,#8A3D5C,2,Pink,All,Cool
c738426d-469f-4a28-9578-695642073c64,2026-01-25 12:24:27.124663+00,sh_blu_wetnwild_coloricon_01,blu_wetnwild_coloricon,Warm Tan,#D8A47F,1,Brown,All,Warm
c8c2afe2-afa7-4747-bc73-58419a874f70,2026-01-25 12:24:27.124663+00,sh_fnd_
